geometry,EMERGENCIA,AREA_HA,SHAPE_Length,SHAPE_Area_left,RULEID,index_right,DeCodigo,DeNombre,DeArea,DeNorma,SHAPE_Leng,SHAPE_Area_right
POINT (-76.38975523751888 0.3940652862977317),Inundación,56.8976054684,0.04176239137,4.614944e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-75.42325716909698 0.3812920540533938),Inundación,507.009133549,0.20895595478,0.0004116789,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.55446114472147 0.3999257316419772),Inundación,35.8031573274,0.03751860218,2.90328e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-77.15171221182324 0.4512842650352943),Inundación,"1,165.57379114",1.37803463819,0.00094420932,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-76.33906384408779 0.4018663690928667),Inundación,28.8635272367,0.02513698904,2.341279e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.42488461357439 0.403084011314368),Inundación,58.1580065602,0.03786486357,4.716943e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.46203889339924 0.3977626592851925),Inundación,68.3275086596,0.05258795305,5.541445e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.54186753135929 0.4054447847661352),Inundación,26.9907625266,0.02196788615,2.188726e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.89459182122103 0.4033528687014585),Inundación,71.3186784665,0.05145839273,5.780044e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.48557558159936 0.4067834244724236),Inundación,28.649397782,0.03545714372,2.323423e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.14307920471417 0.405302306926734),Inundación,68.5813054078,0.04826956705,5.564455e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.40779459019005 0.4069760057160007),Inundación,90.5795367593,0.07075272818,7.346696e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.92993887197274 0.4089795303310384),Inundación,47.5387790754,0.02416737928,3.85256e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-77.01211916872542 0.4110280481207169),Inundación,39.7083130777,0.02407458736,3.217507e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.46961950951501 0.409960396410979),Inundación,52.3348478093,0.05120712437,4.244379e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-77.1752856213773 0.4122112935891749),Inundación,26.885849424,0.01940232177,2.177864e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-76.389474950915 0.4135465576873827),Inundación,49.0062454879,0.02608116142,3.97489e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-75.48990293475096 0.415582655686755),Inundación,26.6778900565,0.02106005492,2.166066e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-77.1251962647127 0.4082966601874352),Inundación,89.1520046679,0.06152983183,7.222356e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-76.85375183850134 0.4141609974726816),Inundación,27.0215806716,0.02013090859,2.190129e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-75.5389839811462 0.4125089874698136),Inundación,30.3023211283,0.03564941162,2.460238e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-77.19798006621929 0.3842238653684462),Inundación,188.356495391,0.29862266505,0.00015256935,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-76.419351066829 0.4162517292290879),Inundación,33.1336563753,0.02983894638,2.687352e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.94325073934078 0.4162850960091802),Inundación,29.8378192873,0.01944157551,2.418014e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.07755317293194 0.414282209448177),Inundación,56.3550266407,0.0338321491,4.572835e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-77.0177466602959 0.421076486836987),Inundación,33.2492996684,0.02326997667,2.694119e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.34309798627963 0.4225807451552229),Inundación,61.5140222019,0.03604078886,4.989724e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.16265493306538 0.4227759672505863),Inundación,28.6349110186,0.03321499084,2.323287e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.84967722070823 0.4232002806748525),Inundación,65.7083652549,0.03244950626,5.325777e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.9376171878078 0.425036942970999),Inundación,29.2987116443,0.02371490403,2.374351e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.38639605146113 0.4231523610758592),Inundación,55.7612770543,0.04372754584,4.522814e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-77.15161936160258 0.4265692891601744),Inundación,34.0560946476,0.02610180003,2.758812e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-76.08688453278302 0.4204861561592426),Inundación,193.599747896,0.07611195268,0.00015709162,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.8698294579127 0.4293331763972096),Inundación,40.0792488283,0.02613915774,3.248384e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.78696663137953 0.428152361419554),Inundación,52.9940426535,0.04067445612,4.295715e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.80880458276431 0.4213656894373081),Inundación,139.918295038,0.09224507811,0.00011341401,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.39340316187022 0.4307619053994353),Inundación,60.6862270791,0.04645028261,4.922234e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.09407596549647 0.4293897806781392),Inundación,42.5909132258,0.03926967283,3.455905e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-77.00107567672194 0.4306056634812797),Inundación,58.8454417269,0.04138599281,4.768268e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.90720344855607 0.4261601415657258),Inundación,81.9022217622,0.05541124773,6.637664e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-74.97906422896163 0.4289251541457825),Inundación,76.260135907,0.04879560782,6.194066e-05,1,2.0,18,['Caquetá'],92709.0748512,Constitución Política de Colombia 1991,2352171.8554,92709074851.2
POINT (-76.95464530478783 0.4329179196445859),Inundación,36.2707031229,0.02830899709,2.939272e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.79681477515466 0.4306565377101198),Inundación,97.8032768514,0.04884013479,7.92784e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.33625157849636 0.4331190072336683),Inundación,30.3162266272,0.03323172769,2.459134e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-77.02008683797123 0.4331852714262329),Inundación,32.4963730723,0.03678144343,2.633104e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.84912661615974 0.4349708605884822),Inundación,35.0309675093,0.0285311836,2.839328e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.76829691111743 0.4351396686975258),Inundación,30.8295709187,0.03565656689,2.499135e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.8293482699062 0.4223300895184677),Inundación,265.962105894,0.16192947144,0.00021557432,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.17956455714967 0.4269958875369327),Inundación,232.022032296,0.16501879728,0.00018824656,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-75.0120171260391 0.4373923571255512),Inundación,45.9999211736,0.02881310343,3.73618e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-75.23838177516922 0.4379256929501891),Inundación,49.622377944,0.04620063137,4.029815e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-75.04497672057354 0.4408982783388695),Inundación,29.9689039648,0.030351717,2.434072e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.09431870819645 0.438336057710557),Inundación,37.5906010432,0.02984060546,3.050173e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.99011558721469 0.439274376062511),Inundación,44.82145037,0.02677509283,3.631974e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-77.13067173233574 0.4396411493460516),Inundación,40.1717582065,0.02659096946,3.254362e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-75.02839001806547 0.4405430482265875),Inundación,33.5868558319,0.03091643905,2.727948e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.96987102808646 0.4383244023833867),Inundación,67.0744850308,0.03443727561,5.435378e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-75.2255717057766 0.4404060259198441),Inundación,29.1167471341,0.03378448579,2.364583e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.7605848882384 0.4415062447028517),Inundación,28.1152143541,0.0269041445,2.279132e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.34528847448 0.4407669808929064),Inundación,54.9387186674,0.04591738731,4.456364e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.17166295955096 0.4413220914825024),Inundación,120.242077309,0.08642391018,9.755724e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.12662729938265 0.4441719409697505),Inundación,29.7708470974,0.02670271631,2.415568e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.40852582047533 0.4471165832657074),Inundación,32.1090255897,0.02718486186,2.604299e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.47587525238349 0.4473782291566396),Inundación,36.5435343323,0.04600113756,2.963683e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-75.37412069948282 0.4477213306582889),Inundación,101.907006948,0.0571812179,8.274995e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.185894029075 0.4476126823485032),Inundación,46.9181028803,0.03875791766,3.806588e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-75.24555077657018 0.4474337624190014),Inundación,40.824281641,0.03960270442,3.315312e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-75.40269635730412 0.4498277724148072),Inundación,46.8597323591,0.03586742264,3.804991e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-77.13895977501898 0.4328844996918834),Inundación,255.702025522,0.12335763987,0.00020714388,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-76.76285474482856 0.4520527206112288),Inundación,32.7655919161,0.02452241585,2.656105e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.78814072642248 0.4513611149578869),Inundación,44.1863343555,0.03338316851,3.581763e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.82155182384167 0.451044015086854),Inundación,56.7491389129,0.03223508124,4.599852e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-75.24169797443159 0.4540450183024395),Inundación,37.5202234348,0.02475395185,3.047003e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.32441046825537 0.4532630107537244),Inundación,25.7908124769,0.02700799377,2.09209e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.49239600298704 0.4542126296171642),Inundación,52.1114524044,0.03186553271,4.226144e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-73.57563930335611 0.453189432699307),Inundación,36.8828432301,0.02358687534,2.996255e-05,1,2.0,18,['Caquetá'],92709.0748512,Constitución Política de Colombia 1991,2352171.8554,92709074851.2
POINT (-75.38788497665395 0.455406827846276),Inundación,45.6749996016,0.04007789902,3.708838e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-75.30490443566558 0.4568406242260943),Inundación,25.5426863263,0.02416170022,2.074216e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.89909252877622 0.4569224180865183),Inundación,41.0847416693,0.02593467255,3.329722e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-76.41230478496567 0.4576200598627282),Inundación,37.1236626369,0.02276246756,3.011014e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
POINT (-77.18906848944788 0.4559345232845157),Inundación,32.9923616226,0.04290962623,2.672461e-05,1,30.0,52,['Nariño'],31505.8470222,Ley No. 1 de 1904,1438056.07509,31505847022.2
POINT (-76.8328528720485 0.4576634111872379),Inundación,33.7547660639,0.02342682679,2.735973e-05,1,25.0,86,['Putumayo'],25700.4383409,Constitución Política de Colombia 1991,1411061.31273,25700438340.9
